id,fornecedor_id,marca_id,nome_lente,nome_comercial,tipo_lente,material,indice_refracao,categoria,tratamento_antirreflexo,tratamento_antirrisco,tratamento_uv,tratamento_blue_light,tratamento_fotossensiveis,status,ativo,disponivel,prazo_entrega,esferico_min,esferico_max,cilindrico_min,cilindrico_max,adicao_min,adicao_max,preco_custo,custo_base,preco_tabela
0336b7ae-c79b-4538-b146-63aa66293599,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 (AWAY),PRODIGE PLATINUM DIGITAL RESINA 1.50,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,474.0,474.0,1422.0
1097dacd-10a5-4e3c-b0e1-b61885629378,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 (CLARUS),PRODIGE PLATINUM DIGITAL RESINA 1.50,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,414.0,414.0,1242.0
fe0b0f94-2705-46ea-ad7d-8638901647be,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 (BLUE PROT),PRODIGE PLATINUM DIGITAL RESINA 1.50,multifocal,CR39,1.50,economica,False,False,True,True,nenhum,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,409.0,409.0,1227.0
663c9249-b811-4883-ada0-1a5b3983fb5d,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 (CLEAN),PRODIGE PLATINUM DIGITAL RESINA 1.50,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,429.0,429.0,1287.0
de7aaccf-dd69-427a-a708-8163c2028a87,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 (WHITE),PRODIGE PLATINUM DIGITAL RESINA 1.50,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,369.0,369.0,1107.0
20749838-b232-4aad-a9ba-3b671a32e382,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 (INCOLOR),PRODIGE PLATINUM DIGITAL RESINA 1.50,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,294.0,294.0,882.0
77e70f4a-5eb4-4413-a84c-706aa0db9d97,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 (AWAY),PRODIGE PLATINUM DIGITAL RESINA 1.50,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,500.0,500.0,1500.0
37e5d7a6-fc09-4801-9c0f-8f148c872cb1,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 (CLARUS),PRODIGE PLATINUM DIGITAL RESINA 1.50,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,440.0,440.0,1320.0
3980fbb1-d7c3-4f2f-9815-5741bb03a069,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 (BLUE PROT),PRODIGE PLATINUM DIGITAL RESINA 1.50,multifocal,CR39,1.50,economica,False,False,True,True,nenhum,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,435.0,435.0,1305.0
78d6d919-f492-475f-a566-1eb3d8313522,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 (CLEAN),PRODIGE PLATINUM DIGITAL RESINA 1.50,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,455.0,455.0,1365.0
9d074500-53f5-4427-a13f-299ce7183ba5,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 (WHITE),PRODIGE PLATINUM DIGITAL RESINA 1.50,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,395.0,395.0,1185.0
f75edcb8-f78b-4301-8e70-dc04a59d2e2e,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 (INCOLOR),PRODIGE PLATINUM DIGITAL RESINA 1.50,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,320.0,320.0,960.0
3d1826c6-e367-4cf8-bd72-4b7de94a80ef,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV CINZA (AWAY),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV CINZA,multifocal,CR39,1.50,economica,True,True,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,874.0,874.0,2622.0
9de86e0c-b2c1-4bc1-963e-95905de95c7e,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV CINZA (CLARUS),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV CINZA,multifocal,CR39,1.50,economica,True,True,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,814.0,814.0,2442.0
955706f8-584f-4415-859b-eb99a63901ca,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV CINZA (BLUE PROT),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV CINZA,multifocal,CR39,1.50,economica,False,False,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,809.0,809.0,2427.0
79ddb5b4-b1e2-49f5-8408-682f5090fbf7,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV CINZA (CLEAN),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV CINZA,multifocal,CR39,1.50,economica,True,True,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,829.0,829.0,2487.0
de4acd9f-fafa-41f2-bf45-1ba6c41d45d8,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV CINZA (WHITE),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV CINZA,multifocal,CR39,1.50,economica,False,False,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,769.0,769.0,2307.0
965c9822-e9fd-4296-bcfd-fd2b627203ef,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV CINZA (INCOLOR),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV CINZA,multifocal,CR39,1.50,economica,False,False,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,694.0,694.0,2082.0
51771ddf-4be0-4ca3-bbb4-1ff426cad4d6,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV MARROM (AWAY),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV MARROM,multifocal,CR39,1.50,economica,True,True,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,874.0,874.0,2622.0
578a1380-e3c1-4403-a598-e86cd784422d,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV MARROM (CLARUS),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV MARROM,multifocal,CR39,1.50,economica,True,True,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,814.0,814.0,2442.0
aa4aa788-f4fe-493c-89ed-de7c392e603e,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV MARROM (BLUE PROT),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV MARROM,multifocal,CR39,1.50,economica,False,False,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,809.0,809.0,2427.0
fe4e0d5f-61a7-4db9-9d25-cf9cdf82da64,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV MARROM (CLEAN),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV MARROM,multifocal,CR39,1.50,economica,True,True,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,829.0,829.0,2487.0
951f45a0-5dd3-4e3c-9e12-aad56dc886c1,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV MARROM (WHITE),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV MARROM,multifocal,CR39,1.50,economica,False,False,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,769.0,769.0,2307.0
e8cd5b31-8c96-4db7-9806-7ef266664aa3,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV MARROM (INCOLOR),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV MARROM,multifocal,CR39,1.50,economica,False,False,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,694.0,694.0,2082.0
b3d44f4b-5c80-4166-8eac-8a7250087e26,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV VERDE (AWAY),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV VERDE,multifocal,CR39,1.50,economica,True,True,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,874.0,874.0,2622.0
74b6a54e-8702-43b3-a63e-5978920785ff,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV VERDE (CLARUS),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV VERDE,multifocal,CR39,1.50,economica,True,True,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,814.0,814.0,2442.0
50724c93-c7c7-4a06-ab28-a2515f210e0f,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV VERDE (BLUE PROT),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV VERDE,multifocal,CR39,1.50,economica,False,False,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,809.0,809.0,2427.0
e6ca843f-90fb-4d63-9943-f47e89c2c930,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV VERDE (CLEAN),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV VERDE,multifocal,CR39,1.50,economica,True,True,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,829.0,829.0,2487.0
1db3d8fb-21ab-41d1-8a31-7ecfda594c47,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV VERDE (WHITE),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV VERDE,multifocal,CR39,1.50,economica,False,False,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,769.0,769.0,2307.0
6ed1605e-9ce5-4420-87d5-6c50fd741c1e,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV VERDE (INCOLOR),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS GEN S BLUE UV VERDE,multifocal,CR39,1.50,economica,False,False,True,True,transitions,ativo,True,True,7,-4.0,4.0,-4.0,0.0,0.5,4.0,694.0,694.0,2082.0
8f30bffe-f7da-4e54-9d7d-1b466d0f92ce,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS EXTRACTIVE CINZA (AWAY),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS EXTRACTIVE CINZA,multifocal,CR39,1.50,economica,True,True,False,False,transitions,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,883.0,883.0,2649.0
f3f84c56-2bfd-4d88-8be1-8d7ba43369a3,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS EXTRACTIVE CINZA (CLARUS),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS EXTRACTIVE CINZA,multifocal,CR39,1.50,economica,True,True,False,False,transitions,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,823.0,823.0,2469.0
abd76f35-5e46-41df-81d6-6e19e512fc7e,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS EXTRACTIVE CINZA (BLUE PROT),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS EXTRACTIVE CINZA,multifocal,CR39,1.50,economica,False,False,True,True,transitions,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,818.0,818.0,2454.0
18a012a5-200a-4d2a-859c-4540a65284d0,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS EXTRACTIVE CINZA (CLEAN),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS EXTRACTIVE CINZA,multifocal,CR39,1.50,economica,True,True,False,False,transitions,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,838.0,838.0,2514.0
1836fd1b-1576-4675-aa2d-3cbb125fbeeb,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS EXTRACTIVE CINZA (WHITE),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS EXTRACTIVE CINZA,multifocal,CR39,1.50,economica,False,False,False,False,transitions,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,778.0,778.0,2334.0
acceceec-2665-45db-8133-624ea8f1b962,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS EXTRACTIVE CINZA (INCOLOR),PRODIGE PLATINUM DIGITAL RESINA 1.50 TRANSITIONS EXTRACTIVE CINZA,multifocal,CR39,1.50,economica,False,False,False,False,transitions,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,703.0,703.0,2109.0
51ecaee4-878b-4fb9-a086-7a991148bf34,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA CINZA (AWAY),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA CINZA,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,690.0,690.0,2070.0
dfcc6f79-3132-4fe4-94c2-6e8b79bcc498,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA CINZA (CLARUS),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA CINZA,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,630.0,630.0,1890.0
d7c7a6fc-e8b2-429e-be12-2eff83e5e529,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA CINZA (BLUE PROT),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA CINZA,multifocal,CR39,1.50,economica,False,False,True,True,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,625.0,625.0,1875.0
e4cdfceb-a2c3-4856-b899-7f8883097cb1,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA CINZA (CLEAN),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA CINZA,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,645.0,645.0,1935.0
f5b68744-485e-4607-97af-07c7a2053009,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA CINZA (WHITE),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA CINZA,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,585.0,585.0,1755.0
392fa156-135c-4029-982f-fd61555256cf,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA CINZA (INCOLOR),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA CINZA,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,510.0,510.0,1530.0
4b360916-8604-44c2-8149-dc2cdaf3fc4b,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA MARROM (AWAY),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA MARROM,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,690.0,690.0,2070.0
cadd0fc7-9b0d-43ef-b768-63fcce360a2e,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA MARROM (CLARUS),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA MARROM,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,630.0,630.0,1890.0
b829ed74-e4c6-4e48-a62b-846fd6f796c0,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA MARROM (BLUE PROT),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA MARROM,multifocal,CR39,1.50,economica,False,False,True,True,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,625.0,625.0,1875.0
9a72c657-c568-481d-b07c-d409d33474b2,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA MARROM (CLEAN),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA MARROM,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,645.0,645.0,1935.0
2f32d7cd-b4de-4385-bc5a-9bb89430c95b,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA MARROM (WHITE),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA MARROM,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,585.0,585.0,1755.0
955c89f3-be7e-4b9d-aefe-fddf575c9ee6,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA MARROM (INCOLOR),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA MARROM,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,510.0,510.0,1530.0
3a087c3a-7abf-4c78-9720-a62a4861ec6e,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA VERDE (AWAY),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA VERDE,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,690.0,690.0,2070.0
21ebdaa7-3f1d-43f5-bf36-e3686a1bde0e,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA VERDE (CLARUS),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA VERDE,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,630.0,630.0,1890.0
4e809c7c-db3b-481b-98f4-aff78ff35aae,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA VERDE (BLUE PROT),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA VERDE,multifocal,CR39,1.50,economica,False,False,True,True,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,625.0,625.0,1875.0
2c634b80-5ee2-4b29-b0ca-3492bb88f948,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA VERDE (CLEAN),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA VERDE,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,645.0,645.0,1935.0
ee0a5821-fb1b-417b-a4ef-a9830738f7db,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA VERDE (WHITE),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA VERDE,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,585.0,585.0,1755.0
45da1c9e-18fc-4dca-ae24-fe94e52f10d6,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,98deae91-ee66-4c32-8a5d-8a6f83681993,PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA VERDE (INCOLOR),PRODIGE PLATINUM DIGITAL RESINA 1.50 POLARIZADA VERDE,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,ativo,True,True,7,-6.0,6.0,-4.0,0.0,0.5,4.0,510.0,510.0,1530.0
