id,fornecedor_id,marca_id,nome_lente,nome_comercial,tipo_lente,material,indice_refracao,categoria,tratamento_antirreflexo,tratamento_antirrisco,tratamento_uv,tratamento_blue_light,tratamento_fotossensiveis,fotossensivel,ar,blue,uv400,antirrisco,polarizado,esferico_min,esferico_max,cilindrico_min,cilindrico_max,grau_esferico_min,grau_esferico_max,grau_cilindrico_min,grau_cilindrico_max,adicao_min,adicao_max,preco_custo,custo_base,preco_tabela,status,ativo,disponivel,prazo_entrega
f2736091-fd8e-4cf3-9d3c-5248d7d6c435,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.56 BLUE INC,Visão Simples Digital 1.56 BLUE INC,visao_simples,CR39,1.56,economica,False,False,True,True,nenhum,nenhum,False,True,True,False,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,0.0,0.0,105.0,105.0,315.0,ativo,True,True,7
d76a68e3-8dc5-4056-ab3e-d055c6c298c3,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.56 BLUE AR,Visão Simples Digital 1.56 BLUE AR,visao_simples,CR39,1.56,economica,True,True,True,True,nenhum,nenhum,True,True,True,True,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,0.0,0.0,155.0,155.0,465.0,ativo,True,True,7
7732f21d-7785-414e-8d81-e386b765f261,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.56 BLUE FOTO INC,Visão Simples Digital 1.56 BLUE FOTO INC,visao_simples,CR39,1.56,economica,False,False,True,True,fotocromático,fotocromático,False,True,True,False,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,0.0,0.0,175.0,175.0,525.0,ativo,True,True,7
9d3248cc-8683-4a66-984d-ce3b7e0d42fa,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.56 BLUE FOTO AR,Visão Simples Digital 1.56 BLUE FOTO AR,visao_simples,CR39,1.56,economica,True,True,True,True,fotocromático,fotocromático,True,True,True,True,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,0.0,0.0,225.0,225.0,675.0,ativo,True,True,7
b16d9c6d-3af1-4d61-9c15-1621dbbe583f,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.59 INCOLOR,Visão Simples Digital 1.59 INCOLOR,visao_simples,POLICARBONATO,1.59,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-7.0,6.0,-4.0,0.0,-7.0,6.0,-4.0,0.0,0.0,0.0,121.0,121.0,363.0,ativo,True,True,7
f6bbcbc0-c738-4f5f-92e3-21f5b8eac296,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.59 AR,Visão Simples Digital 1.59 AR,visao_simples,POLICARBONATO,1.59,economica,True,True,False,False,nenhum,nenhum,True,False,False,True,False,-7.0,6.0,-4.0,0.0,-7.0,6.0,-4.0,0.0,0.0,0.0,180.0,180.0,540.0,ativo,True,True,7
8b45ab57-d681-493c-9fdc-f0ccf7a9a75f,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.59 BLUE INC,Visão Simples Digital 1.59 BLUE INC,visao_simples,POLICARBONATO,1.59,economica,False,False,True,True,nenhum,nenhum,False,True,True,False,False,-7.0,6.0,-4.0,0.0,-7.0,6.0,-4.0,0.0,0.0,0.0,195.0,195.0,585.0,ativo,True,True,7
7ecf40df-b2f0-4683-9896-2f8ac50cd5ce,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.59 BLUE AR,Visão Simples Digital 1.59 BLUE AR,visao_simples,POLICARBONATO,1.59,economica,True,True,True,True,nenhum,nenhum,True,True,True,True,False,-7.0,6.0,-4.0,0.0,-7.0,6.0,-4.0,0.0,0.0,0.0,245.0,245.0,735.0,ativo,True,True,7
a57e4a38-5283-4f88-9f98-ee5845081929,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.59 FOTO INC,Visão Simples Digital 1.59 FOTO INC,visao_simples,POLICARBONATO,1.59,economica,False,False,False,False,fotocromático,fotocromático,False,False,False,False,False,-7.0,6.0,-4.0,0.0,-7.0,6.0,-4.0,0.0,0.0,0.0,300.0,300.0,900.0,ativo,True,True,7
a506739d-0cd2-4c1b-acb8-2a8ec51026bb,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.59 FOTO AR,Visão Simples Digital 1.59 FOTO AR,visao_simples,POLICARBONATO,1.59,economica,True,True,False,False,fotocromático,fotocromático,True,False,False,True,False,-7.0,6.0,-4.0,0.0,-7.0,6.0,-4.0,0.0,0.0,0.0,350.0,350.0,1050.0,ativo,True,True,7
